"Enabled","Enabled"
"Layout style","Layout style"
"Show faces","Show faces"
"Width","Width"
"Height","Height"
"Verb to display","Verb to display"
"Font","Font"
"Color scheme","Color scheme"
"Light", "Light"
"Dark","Dark"
"Like","Like"
"Recommend","Recommend"
"Comments box enabled","Comments box enabled"
"Application id","Application id"
"Application key","Application key"
"Create application","Create application"
