"Comments","Comments"
"Display in Additional Data","Display in Additional Data"
"Enabled","Enabled"
"Facebook Comments","Facebook Comments"
"General","General"
"Limit","Limit"
"Magpleasure Extensions","Magpleasure Extensions"
"Width","Width"
