"This account is disabled.,""Dieses Benutzerkonto ist deaktiviert."""
"Phonenumber,""Benutzername"""
"Email Address/Phonenumber, ""E-Mail-Adresse/Benutzername"""
"Email/Phonenumber:',""'E-Mail-Adresse/Benutzername:'"""
