"<strong title=""%s"">%s item</strong>","<strong title=""%s"">%s item</strong>"
"<strong title=""%s"">%s items</strong>","<strong title=""%s"">%s items</strong>"
"0 item(s)","0 item(s)"
"Custom tab","Custom tab"
"Video","Video"
"Information","Information"
"Special products","Special products"
